id,name,category,status
2414,Prod_2414,Cat_4,active
2415,Prod_2415,Cat_0,active
2416,Prod_2416,Cat_1,active
2417,Prod_2417,Cat_2,active
2418,Prod_2418,Cat_3,active
2419,Prod_2419,Cat_4,active
2420,Prod_2420,Cat_0,inactive
2421,Prod_2421,Cat_1,active
2422,Prod_2422,Cat_2,active
2423,Prod_2423,Cat_3,active
2424,Prod_2424,Cat_4,active
2425,Prod_2425,Cat_0,active
2426,Prod_2426,Cat_1,active
2427,Prod_2427,Cat_2,active
2428,Prod_2428,Cat_3,active
2429,Prod_2429,Cat_4,active
2430,Prod_2430,Cat_0,inactive
2431,Prod_2431,Cat_1,active
2432,Prod_2432,Cat_2,active
2433,Prod_2433,Cat_3,active
2434,Prod_2434,Cat_4,active
2435,Prod_2435,Cat_0,active
2436,Prod_2436,Cat_1,active
2437,Prod_2437,Cat_2,active
2438,Prod_2438,Cat_3,active
2439,Prod_2439,Cat_4,active
2440,Prod_2440,Cat_0,inactive
2441,Prod_2441,Cat_1,active
2442,Prod_2442,Cat_2,active
2443,Prod_2443,Cat_3,active
2444,Prod_2444,Cat_4,active
2445,Prod_2445,Cat_0,active
2446,Prod_2446,Cat_1,active
2447,Prod_2447,Cat_2,active
2448,Prod_2448,Cat_3,active
2449,Prod_2449,Cat_4,active
2450,Prod_2450,Cat_0,inactive
2451,Prod_2451,Cat_1,active
2452,Prod_2452,Cat_2,active
2453,Prod_2453,Cat_3,active
2454,Prod_2454,Cat_4,active
2455,Prod_2455,Cat_0,active
2456,Prod_2456,Cat_1,active
2457,Prod_2457,Cat_2,active
2458,Prod_2458,Cat_3,active
2459,Prod_2459,Cat_4,active
2460,Prod_2460,Cat_0,inactive
2461,Prod_2461,Cat_1,active
2462,Prod_2462,Cat_2,active
2463,Prod_2463,Cat_3,active
2464,Prod_2464,Cat_4,active
2465,Prod_2465,Cat_0,active
2466,Prod_2466,Cat_1,active
2467,Prod_2467,Cat_2,active
2468,Prod_2468,Cat_3,active
2469,Prod_2469,Cat_4,active
2470,Prod_2470,Cat_0,inactive
2471,Prod_2471,Cat_1,active
2472,Prod_2472,Cat_2,active
2473,Prod_2473,Cat_3,active
2474,Prod_2474,Cat_4,active
2475,Prod_2475,Cat_0,active
2476,Prod_2476,Cat_1,active
2477,Prod_2477,Cat_2,active
2478,Prod_2478,Cat_3,active
2479,Prod_2479,Cat_4,active
2480,Prod_2480,Cat_0,inactive
2481,Prod_2481,Cat_1,active
2482,Prod_2482,Cat_2,active
2483,Prod_2483,Cat_3,active
2484,Prod_2484,Cat_4,active
2485,Prod_2485,Cat_0,active
2486,Prod_2486,Cat_1,active
2487,Prod_2487,Cat_2,active
2488,Prod_2488,Cat_3,active
2489,Prod_2489,Cat_4,active
2490,Prod_2490,Cat_0,inactive
2491,Prod_2491,Cat_1,active
2492,Prod_2492,Cat_2,active
2493,Prod_2493,Cat_3,active
2494,Prod_2494,Cat_4,active
2495,Prod_2495,Cat_0,active
2496,Prod_2496,Cat_1,active
2497,Prod_2497,Cat_2,active
2498,Prod_2498,Cat_3,active
2499,Prod_2499,Cat_4,active
2500,Prod_2500,Cat_0,inactive
2501,Prod_2501,Cat_1,active
2502,Prod_2502,Cat_2,active
2503,Prod_2503,Cat_3,active
2504,Prod_2504,Cat_4,active
2505,Prod_2505,Cat_0,active
2506,Prod_2506,Cat_1,active
2507,Prod_2507,Cat_2,active
2508,Prod_2508,Cat_3,active
2509,Prod_2509,Cat_4,active
2510,Prod_2510,Cat_0,inactive
2511,Prod_2511,Cat_1,active
2512,Prod_2512,Cat_2,active
2513,Prod_2513,Cat_3,active
2514,Prod_2514,Cat_4,active
2515,Prod_2515,Cat_0,active
2516,Prod_2516,Cat_1,active
2517,Prod_2517,Cat_2,active
2518,Prod_2518,Cat_3,active
2519,Prod_2519,Cat_4,active
2520,Prod_2520,Cat_0,inactive
2521,Prod_2521,Cat_1,active
2522,Prod_2522,Cat_2,active
2523,Prod_2523,Cat_3,active
2524,Prod_2524,Cat_4,active
2525,Prod_2525,Cat_0,active
2526,Prod_2526,Cat_1,active
2527,Prod_2527,Cat_2,active
2528,Prod_2528,Cat_3,active
2529,Prod_2529,Cat_4,active
2530,Prod_2530,Cat_0,inactive
2531,Prod_2531,Cat_1,active
2532,Prod_2532,Cat_2,active
2533,Prod_2533,Cat_3,active
2534,Prod_2534,Cat_4,active
2535,Prod_2535,Cat_0,active
2536,Prod_2536,Cat_1,active
2537,Prod_2537,Cat_2,active
2538,Prod_2538,Cat_3,active
2539,Prod_2539,Cat_4,active
2540,Prod_2540,Cat_0,inactive
2541,Prod_2541,Cat_1,active
2542,Prod_2542,Cat_2,active
2543,Prod_2543,Cat_3,active
2544,Prod_2544,Cat_4,active
2545,Prod_2545,Cat_0,active
2546,Prod_2546,Cat_1,active
2547,Prod_2547,Cat_2,active
2548,Prod_2548,Cat_3,active
2549,Prod_2549,Cat_4,active
2550,Prod_2550,Cat_0,inactive
2551,Prod_2551,Cat_1,active
2552,Prod_2552,Cat_2,active
2553,Prod_2553,Cat_3,active
2554,Prod_2554,Cat_4,active
2555,Prod_2555,Cat_0,active
2556,Prod_2556,Cat_1,active
2557,Prod_2557,Cat_2,active
2558,Prod_2558,Cat_3,active
2559,Prod_2559,Cat_4,active
2560,Prod_2560,Cat_0,inactive
2561,Prod_2561,Cat_1,active
2562,Prod_2562,Cat_2,active
2563,Prod_2563,Cat_3,active
2564,Prod_2564,Cat_4,active
2565,Prod_2565,Cat_0,active
2566,Prod_2566,Cat_1,active
2567,Prod_2567,Cat_2,active
2568,Prod_2568,Cat_3,active
2569,Prod_2569,Cat_4,active
2570,Prod_2570,Cat_0,inactive
2571,Prod_2571,Cat_1,active
2572,Prod_2572,Cat_2,active
2573,Prod_2573,Cat_3,active
2574,Prod_2574,Cat_4,active
2575,Prod_2575,Cat_0,active
2576,Prod_2576,Cat_1,active
2577,Prod_2577,Cat_2,active
2578,Prod_2578,Cat_3,active
2579,Prod_2579,Cat_4,active
2580,Prod_2580,Cat_0,inactive
2581,Prod_2581,Cat_1,active
2582,Prod_2582,Cat_2,active
2583,Prod_2583,Cat_3,active
2584,Prod_2584,Cat_4,active
2585,Prod_2585,Cat_0,active
2586,Prod_2586,Cat_1,active
2587,Prod_2587,Cat_2,active
2588,Prod_2588,Cat_3,active
2589,Prod_2589,Cat_4,active
2590,Prod_2590,Cat_0,inactive
2591,Prod_2591,Cat_1,active
2592,Prod_2592,Cat_2,active
2593,Prod_2593,Cat_3,active
2594,Prod_2594,Cat_4,active
2595,Prod_2595,Cat_0,active
2596,Prod_2596,Cat_1,active
2597,Prod_2597,Cat_2,active
2598,Prod_2598,Cat_3,active
2599,Prod_2599,Cat_4,active
2600,Prod_2600,Cat_0,inactive
2601,Prod_2601,Cat_1,active
2602,Prod_2602,Cat_2,active
2603,Prod_2603,Cat_3,active
2604,Prod_2604,Cat_4,active
2605,Prod_2605,Cat_0,active
2606,Prod_2606,Cat_1,active
2607,Prod_2607,Cat_2,active
2608,Prod_2608,Cat_3,active
2609,Prod_2609,Cat_4,active
2610,Prod_2610,Cat_0,inactive
2611,Prod_2611,Cat_1,active
2612,Prod_2612,Cat_2,active
2613,Prod_2613,Cat_3,active
2614,Prod_2614,Cat_4,active
2615,Prod_2615,Cat_0,active
2616,Prod_2616,Cat_1,active
2617,Prod_2617,Cat_2,active
2618,Prod_2618,Cat_3,active
2619,Prod_2619,Cat_4,active
2620,Prod_2620,Cat_0,inactive
2621,Prod_2621,Cat_1,active
2622,Prod_2622,Cat_2,active
2623,Prod_2623,Cat_3,active
2624,Prod_2624,Cat_4,active
2625,Prod_2625,Cat_0,active
2626,Prod_2626,Cat_1,active
2627,Prod_2627,Cat_2,active
2628,Prod_2628,Cat_3,active
2629,Prod_2629,Cat_4,active
2630,Prod_2630,Cat_0,inactive
2631,Prod_2631,Cat_1,active
2632,Prod_2632,Cat_2,active
2633,Prod_2633,Cat_3,active
2634,Prod_2634,Cat_4,active
2635,Prod_2635,Cat_0,active
2636,Prod_2636,Cat_1,active
2637,Prod_2637,Cat_2,active
2638,Prod_2638,Cat_3,active
2639,Prod_2639,Cat_4,active
2640,Prod_2640,Cat_0,inactive
2641,Prod_2641,Cat_1,active
2642,Prod_2642,Cat_2,active
2643,Prod_2643,Cat_3,active
2644,Prod_2644,Cat_4,active
2645,Prod_2645,Cat_0,active
2646,Prod_2646,Cat_1,active
2647,Prod_2647,Cat_2,active
2648,Prod_2648,Cat_3,active
2649,Prod_2649,Cat_4,active
2650,Prod_2650,Cat_0,inactive
2651,Prod_2651,Cat_1,active
2652,Prod_2652,Cat_2,active
2653,Prod_2653,Cat_3,active
2654,Prod_2654,Cat_4,active
2655,Prod_2655,Cat_0,active
2656,Prod_2656,Cat_1,active
2657,Prod_2657,Cat_2,active
2658,Prod_2658,Cat_3,active
2659,Prod_2659,Cat_4,active
2660,Prod_2660,Cat_0,inactive
2661,Prod_2661,Cat_1,active
2662,Prod_2662,Cat_2,active
2663,Prod_2663,Cat_3,active
2664,Prod_2664,Cat_4,active
2665,Prod_2665,Cat_0,active
2666,Prod_2666,Cat_1,active
2667,Prod_2667,Cat_2,active
2668,Prod_2668,Cat_3,active
2669,Prod_2669,Cat_4,active
2670,Prod_2670,Cat_0,inactive
2671,Prod_2671,Cat_1,active
2672,Prod_2672,Cat_2,active
2673,Prod_2673,Cat_3,active
2674,Prod_2674,Cat_4,active
2675,Prod_2675,Cat_0,active
2676,Prod_2676,Cat_1,active
2677,Prod_2677,Cat_2,active
2678,Prod_2678,Cat_3,active
2679,Prod_2679,Cat_4,active
2680,Prod_2680,Cat_0,inactive
2681,Prod_2681,Cat_1,active
2682,Prod_2682,Cat_2,active
2683,Prod_2683,Cat_3,active
2684,Prod_2684,Cat_4,active
2685,Prod_2685,Cat_0,active
2686,Prod_2686,Cat_1,active
2687,Prod_2687,Cat_2,active
2688,Prod_2688,Cat_3,active
2689,Prod_2689,Cat_4,active
2690,Prod_2690,Cat_0,inactive
2691,Prod_2691,Cat_1,active
2692,Prod_2692,Cat_2,active
2693,Prod_2693,Cat_3,active
2694,Prod_2694,Cat_4,active
2695,Prod_2695,Cat_0,active
2696,Prod_2696,Cat_1,active
2697,Prod_2697,Cat_2,active
2698,Prod_2698,Cat_3,active
2699,Prod_2699,Cat_4,active
2700,Prod_2700,Cat_0,inactive
2701,Prod_2701,Cat_1,active
2702,Prod_2702,Cat_2,active
2703,Prod_2703,Cat_3,active
2704,Prod_2704,Cat_4,active
2705,Prod_2705,Cat_0,active
2706,Prod_2706,Cat_1,active
2707,Prod_2707,Cat_2,active
2708,Prod_2708,Cat_3,active
2709,Prod_2709,Cat_4,active
2710,Prod_2710,Cat_0,inactive
2711,Prod_2711,Cat_1,active
2712,Prod_2712,Cat_2,active
2713,Prod_2713,Cat_3,active
2714,Prod_2714,Cat_4,active
2715,Prod_2715,Cat_0,active
2716,Prod_2716,Cat_1,active
2717,Prod_2717,Cat_2,active
2718,Prod_2718,Cat_3,active
2719,Prod_2719,Cat_4,active
2720,Prod_2720,Cat_0,inactive
2721,Prod_2721,Cat_1,active
2722,Prod_2722,Cat_2,active
2723,Prod_2723,Cat_3,active
2724,Prod_2724,Cat_4,active
2725,Prod_2725,Cat_0,active
2726,Prod_2726,Cat_1,active
2727,Prod_2727,Cat_2,active
2728,Prod_2728,Cat_3,active
2729,Prod_2729,Cat_4,active
2730,Prod_2730,Cat_0,inactive
2731,Prod_2731,Cat_1,active
2732,Prod_2732,Cat_2,active
2733,Prod_2733,Cat_3,active
2734,Prod_2734,Cat_4,active
2735,Prod_2735,Cat_0,active
2736,Prod_2736,Cat_1,active
2737,Prod_2737,Cat_2,active
2738,Prod_2738,Cat_3,active
2739,Prod_2739,Cat_4,active
2740,Prod_2740,Cat_0,inactive
2741,Prod_2741,Cat_1,active
2742,Prod_2742,Cat_2,active
2743,Prod_2743,Cat_3,active
2744,Prod_2744,Cat_4,active
2745,Prod_2745,Cat_0,active
2746,Prod_2746,Cat_1,active
2747,Prod_2747,Cat_2,active
2748,Prod_2748,Cat_3,active
2749,Prod_2749,Cat_4,active
2750,Prod_2750,Cat_0,inactive
2751,Prod_2751,Cat_1,active
2752,Prod_2752,Cat_2,active
2753,Prod_2753,Cat_3,active
2754,Prod_2754,Cat_4,active
2755,Prod_2755,Cat_0,active
2756,Prod_2756,Cat_1,active
2757,Prod_2757,Cat_2,active
2758,Prod_2758,Cat_3,active
2759,Prod_2759,Cat_4,active
2760,Prod_2760,Cat_0,inactive
2761,Prod_2761,Cat_1,active
2762,Prod_2762,Cat_2,active
2763,Prod_2763,Cat_3,active
2764,Prod_2764,Cat_4,active
2765,Prod_2765,Cat_0,active
2766,Prod_2766,Cat_1,active
2767,Prod_2767,Cat_2,active
2768,Prod_2768,Cat_3,active
2769,Prod_2769,Cat_4,active
2770,Prod_2770,Cat_0,inactive
2771,Prod_2771,Cat_1,active
2772,Prod_2772,Cat_2,active
2773,Prod_2773,Cat_3,active
2774,Prod_2774,Cat_4,active
2775,Prod_2775,Cat_0,active
2776,Prod_2776,Cat_1,active
2777,Prod_2777,Cat_2,active
2778,Prod_2778,Cat_3,active
2779,Prod_2779,Cat_4,active
2780,Prod_2780,Cat_0,inactive
2781,Prod_2781,Cat_1,active
2782,Prod_2782,Cat_2,active
2783,Prod_2783,Cat_3,active
2784,Prod_2784,Cat_4,active
2785,Prod_2785,Cat_0,active
2786,Prod_2786,Cat_1,active
2787,Prod_2787,Cat_2,active
2788,Prod_2788,Cat_3,active
2789,Prod_2789,Cat_4,active
2790,Prod_2790,Cat_0,inactive
2791,Prod_2791,Cat_1,active
2792,Prod_2792,Cat_2,active
2793,Prod_2793,Cat_3,active
2794,Prod_2794,Cat_4,active
2795,Prod_2795,Cat_0,active
2796,Prod_2796,Cat_1,active
2797,Prod_2797,Cat_2,active
2798,Prod_2798,Cat_3,active
2799,Prod_2799,Cat_4,active
2800,Prod_2800,Cat_0,inactive
2801,Prod_2801,Cat_1,active
2802,Prod_2802,Cat_2,active
2803,Prod_2803,Cat_3,active
2804,Prod_2804,Cat_4,active
2805,Prod_2805,Cat_0,active
2806,Prod_2806,Cat_1,active
2807,Prod_2807,Cat_2,active
2808,Prod_2808,Cat_3,active
2809,Prod_2809,Cat_4,active
2810,Prod_2810,Cat_0,inactive
2811,Prod_2811,Cat_1,active
2812,Prod_2812,Cat_2,active
2813,Prod_2813,Cat_3,active
2814,Prod_2814,Cat_4,active
2815,Prod_2815,Cat_0,active
2816,Prod_2816,Cat_1,active
2817,Prod_2817,Cat_2,active
2818,Prod_2818,Cat_3,active
2819,Prod_2819,Cat_4,active
2820,Prod_2820,Cat_0,inactive
2821,Prod_2821,Cat_1,active
2822,Prod_2822,Cat_2,active
2823,Prod_2823,Cat_3,active
2824,Prod_2824,Cat_4,active
2825,Prod_2825,Cat_0,active
2826,Prod_2826,Cat_1,active
2827,Prod_2827,Cat_2,active
2828,Prod_2828,Cat_3,active
2829,Prod_2829,Cat_4,active
2830,Prod_2830,Cat_0,inactive
2831,Prod_2831,Cat_1,active
2832,Prod_2832,Cat_2,active
2833,Prod_2833,Cat_3,active
2834,Prod_2834,Cat_4,active
2835,Prod_2835,Cat_0,active
2836,Prod_2836,Cat_1,active
2837,Prod_2837,Cat_2,active
2838,Prod_2838,Cat_3,active
2839,Prod_2839,Cat_4,active
2840,Prod_2840,Cat_0,inactive
2841,Prod_2841,Cat_1,active
2842,Prod_2842,Cat_2,active
2843,Prod_2843,Cat_3,active
2844,Prod_2844,Cat_4,active
2845,Prod_2845,Cat_0,active
2846,Prod_2846,Cat_1,active
2847,Prod_2847,Cat_2,active
2848,Prod_2848,Cat_3,active
2849,Prod_2849,Cat_4,active
2850,Prod_2850,Cat_0,inactive
2851,Prod_2851,Cat_1,active
2852,Prod_2852,Cat_2,active
2853,Prod_2853,Cat_3,active
2854,Prod_2854,Cat_4,active
2855,Prod_2855,Cat_0,active
2856,Prod_2856,Cat_1,active
2857,Prod_2857,Cat_2,active
2858,Prod_2858,Cat_3,active
2859,Prod_2859,Cat_4,active
2860,Prod_2860,Cat_0,inactive
2861,Prod_2861,Cat_1,active
2862,Prod_2862,Cat_2,active
2863,Prod_2863,Cat_3,active
2864,Prod_2864,Cat_4,active
2865,Prod_2865,Cat_0,active
2866,Prod_2866,Cat_1,active
2867,Prod_2867,Cat_2,active
2868,Prod_2868,Cat_3,active
2869,Prod_2869,Cat_4,active
2870,Prod_2870,Cat_0,inactive
2871,Prod_2871,Cat_1,active
2872,Prod_2872,Cat_2,active
2873,Prod_2873,Cat_3,active
2874,Prod_2874,Cat_4,active
2875,Prod_2875,Cat_0,active
2876,Prod_2876,Cat_1,active
2877,Prod_2877,Cat_2,active
2878,Prod_2878,Cat_3,active
2879,Prod_2879,Cat_4,active
2880,Prod_2880,Cat_0,inactive
2881,Prod_2881,Cat_1,active
2882,Prod_2882,Cat_2,active
2883,Prod_2883,Cat_3,active
2884,Prod_2884,Cat_4,active
2885,Prod_2885,Cat_0,active
2886,Prod_2886,Cat_1,active
2887,Prod_2887,Cat_2,active
2888,Prod_2888,Cat_3,active
2889,Prod_2889,Cat_4,active
2890,Prod_2890,Cat_0,inactive
2891,Prod_2891,Cat_1,active
2892,Prod_2892,Cat_2,active
2893,Prod_2893,Cat_3,active
2894,Prod_2894,Cat_4,active
2895,Prod_2895,Cat_0,active
2896,Prod_2896,Cat_1,active
2897,Prod_2897,Cat_2,active
2898,Prod_2898,Cat_3,active
2899,Prod_2899,Cat_4,active
2900,Prod_2900,Cat_0,inactive
2901,Prod_2901,Cat_1,active
2902,Prod_2902,Cat_2,active
2903,Prod_2903,Cat_3,active
2904,Prod_2904,Cat_4,active
2905,Prod_2905,Cat_0,active
2906,Prod_2906,Cat_1,active
2907,Prod_2907,Cat_2,active
2908,Prod_2908,Cat_3,active
2909,Prod_2909,Cat_4,active
2910,Prod_2910,Cat_0,inactive
2911,Prod_2911,Cat_1,active
2912,Prod_2912,Cat_2,active
2913,Prod_2913,Cat_3,active
2914,Prod_2914,Cat_4,active
2915,Prod_2915,Cat_0,active
2916,Prod_2916,Cat_1,active
2917,Prod_2917,Cat_2,active
2918,Prod_2918,Cat_3,active
2919,Prod_2919,Cat_4,active
2920,Prod_2920,Cat_0,inactive
2921,Prod_2921,Cat_1,active
2922,Prod_2922,Cat_2,active
2923,Prod_2923,Cat_3,active
2924,Prod_2924,Cat_4,active
2925,Prod_2925,Cat_0,active
2926,Prod_2926,Cat_1,active
2927,Prod_2927,Cat_2,active
2928,Prod_2928,Cat_3,active
2929,Prod_2929,Cat_4,active
2930,Prod_2930,Cat_0,inactive
2931,Prod_2931,Cat_1,active
2932,Prod_2932,Cat_2,active
2933,Prod_2933,Cat_3,active
2934,Prod_2934,Cat_4,active
2935,Prod_2935,Cat_0,active
2936,Prod_2936,Cat_1,active
2937,Prod_2937,Cat_2,active
2938,Prod_2938,Cat_3,active
2939,Prod_2939,Cat_4,active
2940,Prod_2940,Cat_0,inactive
2941,Prod_2941,Cat_1,active
2942,Prod_2942,Cat_2,active
2943,Prod_2943,Cat_3,active
2944,Prod_2944,Cat_4,active
2945,Prod_2945,Cat_0,active
2946,Prod_2946,Cat_1,active
2947,Prod_2947,Cat_2,active
2948,Prod_2948,Cat_3,active
2949,Prod_2949,Cat_4,active
2950,Prod_2950,Cat_0,inactive
2951,Prod_2951,Cat_1,active
2952,Prod_2952,Cat_2,active
2953,Prod_2953,Cat_3,active
2954,Prod_2954,Cat_4,active
2955,Prod_2955,Cat_0,active
2956,Prod_2956,Cat_1,active
2957,Prod_2957,Cat_2,active
2958,Prod_2958,Cat_3,active
2959,Prod_2959,Cat_4,active
2960,Prod_2960,Cat_0,inactive
2961,Prod_2961,Cat_1,active
2962,Prod_2962,Cat_2,active
2963,Prod_2963,Cat_3,active
2964,Prod_2964,Cat_4,active
2965,Prod_2965,Cat_0,active
2966,Prod_2966,Cat_1,active
2967,Prod_2967,Cat_2,active
2968,Prod_2968,Cat_3,active
2969,Prod_2969,Cat_4,active
2970,Prod_2970,Cat_0,inactive
2971,Prod_2971,Cat_1,active
2972,Prod_2972,Cat_2,active
2973,Prod_2973,Cat_3,active
2974,Prod_2974,Cat_4,active
2975,Prod_2975,Cat_0,active
2976,Prod_2976,Cat_1,active
2977,Prod_2977,Cat_2,active
2978,Prod_2978,Cat_3,active
2979,Prod_2979,Cat_4,active
2980,Prod_2980,Cat_0,inactive
2981,Prod_2981,Cat_1,active
2982,Prod_2982,Cat_2,active
2983,Prod_2983,Cat_3,active
2984,Prod_2984,Cat_4,active
2985,Prod_2985,Cat_0,active
2986,Prod_2986,Cat_1,active
2987,Prod_2987,Cat_2,active
2988,Prod_2988,Cat_3,active
2989,Prod_2989,Cat_4,active
2990,Prod_2990,Cat_0,inactive
2991,Prod_2991,Cat_1,active
2992,Prod_2992,Cat_2,active
2993,Prod_2993,Cat_3,active
2994,Prod_2994,Cat_4,active
2995,Prod_2995,Cat_0,active
2996,Prod_2996,Cat_1,active
2997,Prod_2997,Cat_2,active
2998,Prod_2998,Cat_3,active
2999,Prod_2999,Cat_4,active
3000,Prod_3000,Cat_0,inactive
3001,Prod_3001,Cat_1,active
3002,Prod_3002,Cat_2,active
3003,Prod_3003,Cat_3,active
3004,Prod_3004,Cat_4,active
3005,Prod_3005,Cat_0,active
3006,Prod_3006,Cat_1,active
3007,Prod_3007,Cat_2,active
3008,Prod_3008,Cat_3,active
3009,Prod_3009,Cat_4,active
3010,Prod_3010,Cat_0,inactive
3011,Prod_3011,Cat_1,active
3012,Prod_3012,Cat_2,active
3013,Prod_3013,Cat_3,active
3014,Prod_3014,Cat_4,active
3015,Prod_3015,Cat_0,active
3016,Prod_3016,Cat_1,active
3017,Prod_3017,Cat_2,active
3018,Prod_3018,Cat_3,active
3019,Prod_3019,Cat_4,active
3020,Prod_3020,Cat_0,inactive
3021,Prod_3021,Cat_1,active
3022,Prod_3022,Cat_2,active
3023,Prod_3023,Cat_3,active
3024,Prod_3024,Cat_4,active
3025,Prod_3025,Cat_0,active
3026,Prod_3026,Cat_1,active
3027,Prod_3027,Cat_2,active
3028,Prod_3028,Cat_3,active
3029,Prod_3029,Cat_4,active
3030,Prod_3030,Cat_0,inactive
3031,Prod_3031,Cat_1,active
3032,Prod_3032,Cat_2,active
3033,Prod_3033,Cat_3,active
3034,Prod_3034,Cat_4,active
3035,Prod_3035,Cat_0,active
3036,Prod_3036,Cat_1,active
3037,Prod_3037,Cat_2,active
3038,Prod_3038,Cat_3,active
3039,Prod_3039,Cat_4,active
3040,Prod_3040,Cat_0,inactive
3041,Prod_3041,Cat_1,active
3042,Prod_3042,Cat_2,active
3043,Prod_3043,Cat_3,active
3044,Prod_3044,Cat_4,active
3045,Prod_3045,Cat_0,active
3046,Prod_3046,Cat_1,active
3047,Prod_3047,Cat_2,active
3048,Prod_3048,Cat_3,active
3049,Prod_3049,Cat_4,active
3050,Prod_3050,Cat_0,inactive
3051,Prod_3051,Cat_1,active
3052,Prod_3052,Cat_2,active
3053,Prod_3053,Cat_3,active
3054,Prod_3054,Cat_4,active
3055,Prod_3055,Cat_0,active
3056,Prod_3056,Cat_1,active
3057,Prod_3057,Cat_2,active
3058,Prod_3058,Cat_3,active
3059,Prod_3059,Cat_4,active
3060,Prod_3060,Cat_0,inactive
3061,Prod_3061,Cat_1,active
3062,Prod_3062,Cat_2,active
3063,Prod_3063,Cat_3,active
3064,Prod_3064,Cat_4,active
3065,Prod_3065,Cat_0,active
3066,Prod_3066,Cat_1,active
3067,Prod_3067,Cat_2,active
3068,Prod_3068,Cat_3,active
3069,Prod_3069,Cat_4,active
3070,Prod_3070,Cat_0,inactive
3071,Prod_3071,Cat_1,active
3072,Prod_3072,Cat_2,active
3073,Prod_3073,Cat_3,active
3074,Prod_3074,Cat_4,active
3075,Prod_3075,Cat_0,active
3076,Prod_3076,Cat_1,active
3077,Prod_3077,Cat_2,active
3078,Prod_3078,Cat_3,active
3079,Prod_3079,Cat_4,active
3080,Prod_3080,Cat_0,inactive
3081,Prod_3081,Cat_1,active
3082,Prod_3082,Cat_2,active
3083,Prod_3083,Cat_3,active
3084,Prod_3084,Cat_4,active
3085,Prod_3085,Cat_0,active
3086,Prod_3086,Cat_1,active
3087,Prod_3087,Cat_2,active
3088,Prod_3088,Cat_3,active
3089,Prod_3089,Cat_4,active
3090,Prod_3090,Cat_0,inactive
3091,Prod_3091,Cat_1,active
3092,Prod_3092,Cat_2,active
3093,Prod_3093,Cat_3,active
3094,Prod_3094,Cat_4,active
3095,Prod_3095,Cat_0,active
3096,Prod_3096,Cat_1,active
3097,Prod_3097,Cat_2,active
3098,Prod_3098,Cat_3,active
3099,Prod_3099,Cat_4,active
3100,Prod_3100,Cat_0,inactive
3101,Prod_3101,Cat_1,active
3102,Prod_3102,Cat_2,active
3103,Prod_3103,Cat_3,active
3104,Prod_3104,Cat_4,active
3105,Prod_3105,Cat_0,active
3106,Prod_3106,Cat_1,active
3107,Prod_3107,Cat_2,active
3108,Prod_3108,Cat_3,active
3109,Prod_3109,Cat_4,active
3110,Prod_3110,Cat_0,inactive
3111,Prod_3111,Cat_1,active
3112,Prod_3112,Cat_2,active
3113,Prod_3113,Cat_3,active
3114,Prod_3114,Cat_4,active
3115,Prod_3115,Cat_0,active
3116,Prod_3116,Cat_1,active
3117,Prod_3117,Cat_2,active
3118,Prod_3118,Cat_3,active
3119,Prod_3119,Cat_4,active
3120,Prod_3120,Cat_0,inactive
3121,Prod_3121,Cat_1,active
3122,Prod_3122,Cat_2,active
3123,Prod_3123,Cat_3,active
3124,Prod_3124,Cat_4,active
3125,Prod_3125,Cat_0,active
3126,Prod_3126,Cat_1,active
3127,Prod_3127,Cat_2,active
3128,Prod_3128,Cat_3,active
3129,Prod_3129,Cat_4,active
3130,Prod_3130,Cat_0,inactive
3131,Prod_3131,Cat_1,active
3132,Prod_3132,Cat_2,active
3133,Prod_3133,Cat_3,active
3134,Prod_3134,Cat_4,active
3135,Prod_3135,Cat_0,active
3136,Prod_3136,Cat_1,active
3137,Prod_3137,Cat_2,active
3138,Prod_3138,Cat_3,active
3139,Prod_3139,Cat_4,active
3140,Prod_3140,Cat_0,inactive
3141,Prod_3141,Cat_1,active
3142,Prod_3142,Cat_2,active
3143,Prod_3143,Cat_3,active
3144,Prod_3144,Cat_4,active
3145,Prod_3145,Cat_0,active
3146,Prod_3146,Cat_1,active
3147,Prod_3147,Cat_2,active
3148,Prod_3148,Cat_3,active
3149,Prod_3149,Cat_4,active
3150,Prod_3150,Cat_0,inactive
3151,Prod_3151,Cat_1,active
3152,Prod_3152,Cat_2,active
3153,Prod_3153,Cat_3,active
3154,Prod_3154,Cat_4,active
3155,Prod_3155,Cat_0,active
3156,Prod_3156,Cat_1,active
3157,Prod_3157,Cat_2,active
3158,Prod_3158,Cat_3,active
3159,Prod_3159,Cat_4,active
3160,Prod_3160,Cat_0,inactive
3161,Prod_3161,Cat_1,active
3162,Prod_3162,Cat_2,active
3163,Prod_3163,Cat_3,active
3164,Prod_3164,Cat_4,active
3165,Prod_3165,Cat_0,active
3166,Prod_3166,Cat_1,active
3167,Prod_3167,Cat_2,active
3168,Prod_3168,Cat_3,active
3169,Prod_3169,Cat_4,active
3170,Prod_3170,Cat_0,inactive
3171,Prod_3171,Cat_1,active
3172,Prod_3172,Cat_2,active
3173,Prod_3173,Cat_3,active
3174,Prod_3174,Cat_4,active
3175,Prod_3175,Cat_0,active
3176,Prod_3176,Cat_1,active
3177,Prod_3177,Cat_2,active
3178,Prod_3178,Cat_3,active
3179,Prod_3179,Cat_4,active
3180,Prod_3180,Cat_0,inactive
3181,Prod_3181,Cat_1,active
